peak_name	gene	sym	cluster
peak_74502	ENSG00000099860	GADD45B	Cluster_14
peak_75229	ENSG00000133250	ZNF414	Cluster_14
peak_75229	ENSG00000142347	MYO1F	Cluster_14
peak_75230	ENSG00000133250	ZNF414	Cluster_14
peak_75230	ENSG00000142347	MYO1F	Cluster_14
peak_76096	ENSG00000099331	MYO9B	Cluster_14
peak_76096	ENSG00000131351	HAUS8	Cluster_14
peak_81402	ENSG00000003509	NDUFAF7	Cluster_14
peak_81402	ENSG00000115816	CEBPZ	Cluster_14
peak_87030	ENSG00000115866	DARS1	Cluster_14
peak_89678	ENSG00000064989	CALCRL	Cluster_14
peak_90167	ENSG00000081320	STK17B	Cluster_14
peak_91788	ENSG00000074582	BCS1L	Cluster_14
peak_91788	ENSG00000115568	ZNF142	Cluster_14
peak_92282	ENSG00000135905	DOCK10	Cluster_14
peak_92672	ENSG00000135932	CAB39	Cluster_14
peak_99039	ENSG00000130706	ADRM1	Cluster_14
peak_104123	ENSG00000134107	BHLHE40	Cluster_14
peak_104124	ENSG00000134107	BHLHE40	Cluster_14
peak_105254	ENSG00000182247	UBE2E2	Cluster_14
peak_105254	ENSG00000170142	UBE2E1	Cluster_14
peak_107121	ENSG00000114738	MAPKAPK3	Cluster_14
peak_107121	ENSG00000114737	CISH	Cluster_14
peak_107124	ENSG00000114738	MAPKAPK3	Cluster_14
peak_107124	ENSG00000114737	CISH	Cluster_14
peak_112132	ENSG00000175040	CHST2	Cluster_14
peak_112134	ENSG00000175040	CHST2	Cluster_14
peak_113581	ENSG00000154310	TNIK	Cluster_14
peak_113594	ENSG00000154310	TNIK	Cluster_14
peak_115480	ENSG00000168936	TMEM129	Cluster_14
peak_115952	ENSG00000072840	EVC	Cluster_14
peak_115952	ENSG00000173040	EVC2	Cluster_14
peak_123404	ENSG00000145536	ADAMTS16	Cluster_14
peak_123404	ENSG00000164151	ICE1	Cluster_14
peak_124979	ENSG00000082074	FYB1	Cluster_14
peak_124986	ENSG00000082074	FYB1	Cluster_14
peak_124987	ENSG00000082074	FYB1	Cluster_14
peak_127620	ENSG00000145687	SSBP2	Cluster_14
peak_128233	ENSG00000175426	PCSK1	Cluster_14
peak_132876	ENSG00000113732	ATP6V0E1	Cluster_14
peak_132876	ENSG00000164463	CREBRF	Cluster_14
peak_133429	ENSG00000285978	NA	Cluster_14
peak_133429	ENSG00000169131	ZNF354A	Cluster_14
peak_136415	ENSG00000112033	PPARD	Cluster_14
peak_136415	ENSG00000112039	FANCE	Cluster_14
peak_136522	ENSG00000124772	CPNE5	Cluster_14
peak_140379	ENSG00000111860	CEP85L	Cluster_14
peak_142050	ENSG00000010818	HIVEP2	Cluster_14
peak_145599	ENSG00000136244	IL6	Cluster_14
peak_151194	ENSG00000105835	NAMPT	Cluster_14
peak_151195	ENSG00000105835	NAMPT	Cluster_14
peak_151198	ENSG00000105835	NAMPT	Cluster_14
peak_152841	ENSG00000157680	DGKI	Cluster_14
peak_157724	ENSG00000178860	MSC	Cluster_14
peak_158194	ENSG00000164687	FABP5	Cluster_14
peak_158646	ENSG00000197275	RAD54B	Cluster_14
peak_159102	ENSG00000147669	POLR2K	Cluster_14
peak_159102	ENSG00000156509	FBXO43	Cluster_14
peak_161262	ENSG00000136997	MYC	Cluster_14
peak_168545	ENSG00000119408	NEK6	Cluster_14
peak_1051	ENSG00000116649	SRM	Cluster_15
peak_1051	ENSG00000011021	CLCN6	Cluster_15
peak_1051	ENSG00000177000	MTHFR	Cluster_15
peak_1954	ENSG00000188257	PLA2G2A	Cluster_15
peak_1954	ENSG00000162545	CAMK2N1	Cluster_15
peak_2966	ENSG00000159023	EPB41	Cluster_15
peak_5718	ENSG00000177606	JUN	Cluster_15
peak_7326	ENSG00000213516	RBMXL1	Cluster_15
peak_8838	ENSG00000163399	ATP1A1	Cluster_15
peak_8877	ENSG00000116815	CD58	Cluster_15
peak_8877	ENSG00000116830	TTF2	Cluster_15
peak_8885	ENSG00000116830	TTF2	Cluster_15
peak_9242	ENSG00000143379	SETDB1	Cluster_15
peak_9608	ENSG00000160714	UBE2Q1	Cluster_15
peak_9608	ENSG00000143537	ADAM15	Cluster_15
peak_9752	ENSG00000132680	KHDC4	Cluster_15
peak_9752	ENSG00000173080	RXFP4	Cluster_15
peak_9752	ENSG00000116586	LAMTOR2	Cluster_15
peak_9752	ENSG00000160803	UBQLN4	Cluster_15
peak_9752	ENSG00000132698	RAB25	Cluster_15
peak_9786	ENSG00000196189	SEMA4A	Cluster_15
peak_11845	ENSG00000135838	NPL	Cluster_15
peak_11867	ENSG00000135838	NPL	Cluster_15
peak_11867	ENSG00000135829	DHX9	Cluster_15
peak_12649	ENSG00000118193	KIF14	Cluster_15
peak_14836	ENSG00000143799	PARP1	Cluster_15
peak_15040	ENSG00000154342	WNT3A	Cluster_15
peak_15655	ENSG00000135750	KCNK1	Cluster_15
peak_21446	ENSG00000156650	KAT6B	Cluster_15
peak_23240	ENSG00000119929	CUTC	Cluster_15
peak_23242	ENSG00000120053	GOT1	Cluster_15
peak_23242	ENSG00000155287	SLC25A28	Cluster_15
peak_30029	ENSG00000149716	LTO1	Cluster_15
peak_31681	ENSG00000123892	RAB38	Cluster_15
peak_31681	ENSG00000109861	CTSC	Cluster_15
peak_31948	ENSG00000149212	SESN3	Cluster_15
peak_32290	ENSG00000152578	GRIA4	Cluster_15
peak_36295	ENSG00000152944	MED21	Cluster_15
peak_38036	ENSG00000135447	PPP1R1A	Cluster_15
peak_38912	ENSG00000127334	DYRK2	Cluster_15
peak_38988	ENSG00000127314	RAP1B	Cluster_15
peak_40816	ENSG00000120860	WASHC3	Cluster_15
peak_40874	ENSG00000017427	IGF1	Cluster_15
peak_41885	ENSG00000173064	HECTD4	Cluster_15
peak_44015	ENSG00000132970	WASF3	Cluster_15
peak_51481	ENSG00000100591	AHSA1	Cluster_15
peak_51481	ENSG00000151445	VIPAS39	Cluster_15
peak_51622	ENSG00000165409	TSHR	Cluster_15
peak_53921	ENSG00000104133	SPG11	Cluster_15
peak_56513	ENSG00000140465	CYP1A1	Cluster_15
peak_56550	ENSG00000138621	PPCDC	Cluster_15
peak_59025	ENSG00000131652	THOC6	Cluster_15
peak_59025	ENSG00000103145	HCFC1R1	Cluster_15
peak_59025	ENSG00000162069	BICDL2	Cluster_15
peak_59025	ENSG00000085644	ZNF213	Cluster_15
peak_60531	ENSG00000079616	KIF22	Cluster_15
peak_63793	ENSG00000198931	APRT	Cluster_15
peak_64799	ENSG00000185156	MFSD6L	Cluster_15
peak_66203	ENSG00000176749	CDK5R1	Cluster_15
peak_68571	ENSG00000108592	FTSJ3	Cluster_15
peak_68571	ENSG00000258890	CEP95	Cluster_15
peak_68571	ENSG00000108654	DDX5	Cluster_15
peak_70294	ENSG00000055483	USP36	Cluster_15
peak_72706	ENSG00000152217	SETBP1	Cluster_15
peak_72707	ENSG00000152217	SETBP1	Cluster_15
peak_72707	ENSG00000132874	SLC14A2	Cluster_15
peak_76022	ENSG00000105085	MED26	Cluster_15
peak_77250	ENSG00000104835	SARS2	Cluster_15
peak_77332	ENSG00000105202	FBL	Cluster_15
peak_79330	ENSG00000115750	TAF1B	Cluster_15
peak_83030	ENSG00000115392	FANCL	Cluster_15
peak_83072	ENSG00000119866	BCL11A	Cluster_15
peak_88378	ENSG00000172292	CERS6	Cluster_15
peak_88491	ENSG00000128683	GAD1	Cluster_15
peak_101012	ENSG00000099954	CECR2	Cluster_15
peak_101081	ENSG00000288683	NA	Cluster_15
peak_101081	ENSG00000215193	PEX26	Cluster_15
peak_101081	ENSG00000184979	USP18	Cluster_15
peak_103103	ENSG00000284431	NA	Cluster_15
peak_103103	ENSG00000239900	ADSL	Cluster_15
peak_109900	ENSG00000091972	CD200	Cluster_15
peak_112466	ENSG00000144895	EIF2A	Cluster_15
peak_112466	ENSG00000198843	SELENOT	Cluster_15
peak_112466	ENSG00000120742	SERP1	Cluster_15
peak_113936	ENSG00000163728	TTC14	Cluster_15
peak_116640	ENSG00000178177	LCORL	Cluster_15
peak_119885	ENSG00000138795	LEF1	Cluster_15
peak_119935	ENSG00000188517	COL25A1	Cluster_15
peak_123534	ENSG00000124275	MTRR	Cluster_15
peak_123534	ENSG00000215217	C5orf49	Cluster_15
peak_124605	ENSG00000113494	PRLR	Cluster_15
peak_125333	ENSG00000170571	EMB	Cluster_15
peak_125333	ENSG00000151883	PARP8	Cluster_15
peak_125844	ENSG00000155542	SETD9	Cluster_15
peak_125846	ENSG00000155542	SETD9	Cluster_15
peak_125846	ENSG00000062194	GPBP1	Cluster_15
peak_127911	ENSG00000164199	ADGRV1	Cluster_15
peak_127911	ENSG00000176018	LYSMD3	Cluster_15
peak_129469	ENSG00000145794	MEGF10	Cluster_15
peak_130247	ENSG00000078795	PKD2L2	Cluster_15
peak_135897	ENSG00000079691	CARMIL1	Cluster_15
peak_139127	ENSG00000123545	NDUFAF4	Cluster_15
peak_140180	ENSG00000249853	HS3ST5	Cluster_15
peak_144037	ENSG00000157778	PSMG3	Cluster_15
peak_144163	ENSG00000106003	LFNG	Cluster_15
peak_148491	ENSG00000132434	LANCL2	Cluster_15
peak_149802	ENSG00000008277	ADAM22	Cluster_15
peak_150588	ENSG00000168090	COPS6	Cluster_15
peak_150588	ENSG00000146834	MEPCE	Cluster_15
peak_150588	ENSG00000160813	PPP1R35	Cluster_15
peak_151825	ENSG00000106025	TSPAN12	Cluster_15
peak_153416	ENSG00000213203	GIMAP1	Cluster_15
peak_153416	ENSG00000281887	GIMAP1-GIMAP5	Cluster_15
peak_154896	ENSG00000147443	DOK2	Cluster_15
peak_154896	ENSG00000130227	XPO7	Cluster_15
peak_154896	ENSG00000168476	REEP4	Cluster_15
peak_157256	ENSG00000180828	BHLHE22	Cluster_15
peak_157583	ENSG00000137571	SLCO5A1	Cluster_15
peak_9270	ENSG00000163156	SCNM1	Cluster_16
peak_9270	ENSG00000163154	TNFAIP8L2	Cluster_16
peak_11964	ENSG00000173627	APOBEC4	Cluster_16
peak_28191	ENSG00000026508	CD44	Cluster_16
peak_44683	ENSG00000133119	RFC3	Cluster_16
peak_48980	ENSG00000186469	GNG2	Cluster_16
peak_50218	ENSG00000033170	FUT8	Cluster_16
peak_54482	ENSG00000151575	TEX9	Cluster_16
peak_55069	ENSG00000198535	C2CD4A	Cluster_16
peak_55069	ENSG00000129003	VPS13C	Cluster_16
peak_55301	ENSG00000103657	HERC1	Cluster_16
peak_59028	ENSG00000085644	ZNF213	Cluster_16
peak_60391	ENSG00000103522	IL21R	Cluster_16
peak_60482	ENSG00000196296	ATP2A1	Cluster_16
peak_60509	ENSG00000103485	QPRT	Cluster_16
peak_60509	ENSG00000197471	SPN	Cluster_16
peak_61885	ENSG00000102904	TSNAXIP1	Cluster_16
peak_61885	ENSG00000141084	RANBP10	Cluster_16
peak_62249	ENSG00000224470	ATXN1L	Cluster_16
peak_62249	ENSG00000166747	AP1G1	Cluster_16
peak_62249	ENSG00000182149	IST1	Cluster_16
peak_62495	ENSG00000186187	ZNRF1	Cluster_16
peak_66198	ENSG00000176749	CDK5R1	Cluster_16
peak_66224	ENSG00000176658	MYO1D	Cluster_16
peak_69412	ENSG00000125398	SOX9	Cluster_16
peak_75029	ENSG00000125657	TNFSF9	Cluster_16
peak_75029	ENSG00000125726	CD70	Cluster_16
peak_75034	ENSG00000125733	TRIP10	Cluster_16
peak_75034	ENSG00000125734	GPR108	Cluster_16
peak_76499	ENSG00000213967	ZNF726	Cluster_16
peak_76857	ENSG00000245848	CEBPA	Cluster_16
peak_76857	ENSG00000124299	PEPD	Cluster_16
peak_78155	ENSG00000197405	C5AR1	Cluster_16
peak_82146	ENSG00000138032	PPM1B	Cluster_16
peak_82146	ENSG00000285542	NA	Cluster_16
peak_82318	ENSG00000171132	PRKCE	Cluster_16
peak_88231	ENSG00000153253	SCN3A	Cluster_16
peak_89682	ENSG00000064989	CALCRL	Cluster_16
peak_89835	ENSG00000138381	ASNSD1	Cluster_16
peak_89835	ENSG00000286053	ASDURF	Cluster_16
peak_89835	ENSG00000286165	NA	Cluster_16
peak_89835	ENSG00000128694	OSGEPL1	Cluster_16
peak_90291	ENSG00000115896	PLCL1	Cluster_16
peak_90515	ENSG00000119013	NDUFB3	Cluster_16
peak_90515	ENSG00000155744	FAM126B	Cluster_16
peak_91790	ENSG00000163482	STK36	Cluster_16
peak_91790	ENSG00000163481	RNF25	Cluster_16
peak_92102	ENSG00000171951	SCG2	Cluster_16
peak_92658	ENSG00000067066	SP100	Cluster_16
peak_92659	ENSG00000067066	SP100	Cluster_16
peak_94177	ENSG00000125787	GNRH2	Cluster_16
peak_94177	ENSG00000125901	MRPS26	Cluster_16
peak_94177	ENSG00000185019	UBOX5	Cluster_16
peak_94177	ENSG00000215251	FASTKD5	Cluster_16
peak_94387	ENSG00000101290	CDS2	Cluster_16
peak_96286	ENSG00000100991	TRPC4AP	Cluster_16
peak_97080	ENSG00000124191	TOX2	Cluster_16
peak_98723	ENSG00000124222	STX16	Cluster_16
peak_98723	ENSG00000254995	STX16-NPEPL1	Cluster_16
peak_103998	ENSG00000072756	TRNT1	Cluster_16
peak_106201	ENSG00000170011	MYRIP	Cluster_16
peak_107120	ENSG00000007402	CACNA2D2	Cluster_16
peak_107120	ENSG00000259956	RBM15B	Cluster_16
peak_110454	ENSG00000163840	DTX3L	Cluster_16
peak_110454	ENSG00000138496	PARP9	Cluster_16
peak_110454	ENSG00000173193	PARP14	Cluster_16
peak_111587	ENSG00000154928	EPHB1	Cluster_16
peak_111670	ENSG00000114054	PCCB	Cluster_16
peak_111793	ENSG00000114098	ARMC8	Cluster_16
peak_111793	ENSG00000181322	NME9	Cluster_16
peak_114092	ENSG00000058063	ATP11B	Cluster_16
peak_118623	ENSG00000138756	BMP2K	Cluster_16
peak_122602	ENSG00000164107	HAND2	Cluster_16
peak_124428	ENSG00000056097	ZFR	Cluster_16
peak_124846	ENSG00000168621	GDNF	Cluster_16
peak_125297	ENSG00000172239	PAIP1	Cluster_16
peak_125297	ENSG00000112992	NNT	Cluster_16
peak_127717	ENSG00000174695	TMEM167A	Cluster_16
peak_127717	ENSG00000038427	VCAN	Cluster_16
peak_128287	ENSG00000164308	ERAP2	Cluster_16
peak_132723	ENSG00000072786	STK10	Cluster_16
peak_132723	ENSG00000214360	EFCAB9	Cluster_16
peak_132723	ENSG00000168246	UBTD2	Cluster_16
peak_135111	ENSG00000112149	CD83	Cluster_16
peak_136031	ENSG00000276180	H4C9	Cluster_16
peak_136031	ENSG00000196787	H2AC11	Cluster_16
peak_136031	ENSG00000124635	H2BC11	Cluster_16
peak_136031	ENSG00000274641	H2BC17	Cluster_16
peak_136031	ENSG00000197153	H3C12	Cluster_16
peak_136031	ENSG00000278677	H2AC17	Cluster_16
peak_137166	ENSG00000124688	MAD2L1BP	Cluster_16
peak_137166	ENSG00000137216	TMEM63B	Cluster_16
peak_137166	ENSG00000180992	MRPL14	Cluster_16
peak_138873	ENSG00000135336	ORC3	Cluster_16
peak_138873	ENSG00000146282	RARS2	Cluster_16
peak_138873	ENSG00000135334	AKIRIN2	Cluster_16
peak_139190	ENSG00000132424	PNISR	Cluster_16
peak_140003	ENSG00000010810	FYN	Cluster_16
peak_141793	ENSG00000146386	ABRACL	Cluster_16
peak_145353	ENSG00000122691	TWIST1	Cluster_16
peak_145438	ENSG00000183742	MACC1	Cluster_16
peak_153389	ENSG00000188707	ZBED6CL	Cluster_16
peak_153389	ENSG00000127399	LRRC61	Cluster_16
peak_153389	ENSG00000106526	ACTR3C	Cluster_16
peak_154900	ENSG00000130227	XPO7	Cluster_16
peak_155561	ENSG00000104290	FZD3	Cluster_16
peak_159111	ENSG00000147669	POLR2K	Cluster_16
peak_159112	ENSG00000147669	POLR2K	Cluster_16
peak_162765	ENSG00000080298	RFX3	Cluster_16
peak_162894	ENSG00000106688	SLC1A1	Cluster_16
peak_162989	ENSG00000120217	CD274	Cluster_16
peak_164297	ENSG00000147905	ZCCHC7	Cluster_16
peak_167701	ENSG00000148218	ALAD	Cluster_16
peak_169554	ENSG00000107263	RAPGEF1	Cluster_16
peak_2429	ENSG00000142677	IL22RA1	Cluster_17
peak_2429	ENSG00000133226	SRRM1	Cluster_17
peak_6848	ENSG00000137959	IFI44L	Cluster_17
peak_7222	ENSG00000143013	LMO4	Cluster_17
peak_7301	ENSG00000065243	PKN2	Cluster_17
peak_13185	ENSG00000266028	SRGAP2	Cluster_17
peak_13185	ENSG00000196550	FAM72A	Cluster_17
peak_14460	ENSG00000143507	DUSP10	Cluster_17
peak_22292	ENSG00000171862	PTEN	Cluster_17
peak_22292	ENSG00000227268	KLLN	Cluster_17
peak_23536	ENSG00000107833	NPM3	Cluster_17
peak_25147	ENSG00000188620	HMX3	Cluster_17
peak_25156	ENSG00000188816	HMX2	Cluster_17
peak_27001	ENSG00000129083	COPB1	Cluster_17
peak_28117	ENSG00000149089	APIP	Cluster_17
peak_31674	ENSG00000123892	RAB38	Cluster_17
peak_32292	ENSG00000149313	AASDHPPT	Cluster_17
peak_32292	ENSG00000182359	KBTBD3	Cluster_17
peak_35041	ENSG00000089692	LAG3	Cluster_17
peak_37537	ENSG00000066117	SMARCD1	Cluster_17
peak_40518	ENSG00000059758	CDK17	Cluster_17
peak_41385	ENSG00000136045	PWP1	Cluster_17
peak_42646	ENSG00000170890	PLA2G1B	Cluster_17
peak_42646	ENSG00000135114	OASL	Cluster_17
peak_43585	ENSG00000165474	GJB2	Cluster_17
peak_44203	ENSG00000152520	PAN3	Cluster_17
peak_55400	ENSG00000166839	ANKDD1A	Cluster_17
peak_56890	ENSG00000103740	ACSBG1	Cluster_17
peak_57154	ENSG00000140406	TLNRD1	Cluster_17
peak_57154	ENSG00000288625	NA	Cluster_17
peak_58498	ENSG00000068305	MEF2A	Cluster_17
peak_59371	ENSG00000183454	GRIN2A	Cluster_17
peak_60110	ENSG00000166828	SCNN1G	Cluster_17
peak_60776	ENSG00000140691	ARMC5	Cluster_17
peak_65456	ENSG00000154025	SLC5A10	Cluster_17
peak_66199	ENSG00000176749	CDK5R1	Cluster_17
peak_66828	ENSG00000108788	MLX	Cluster_17
peak_66828	ENSG00000131467	PSME3	Cluster_17
peak_66828	ENSG00000126581	BECN1	Cluster_17
peak_67875	ENSG00000108389	MTMR4	Cluster_17
peak_67876	ENSG00000108389	MTMR4	Cluster_17
peak_75226	ENSG00000099785	MARCHF2	Cluster_17
peak_75226	ENSG00000142347	MYO1F	Cluster_17
peak_76092	ENSG00000099331	MYO9B	Cluster_17
peak_76092	ENSG00000131351	HAUS8	Cluster_17
peak_76097	ENSG00000099331	MYO9B	Cluster_17
peak_76097	ENSG00000131351	HAUS8	Cluster_17
peak_77583	ENSG00000028277	POU2F2	Cluster_17
peak_80324	ENSG00000115137	DNAJC27	Cluster_17
peak_83903	ENSG00000143977	SNRPG	Cluster_17
peak_83903	ENSG00000035141	FAM136A	Cluster_17
peak_84834	ENSG00000188886	ASTL	Cluster_17
peak_84834	ENSG00000158050	DUSP2	Cluster_17
peak_84834	ENSG00000144021	CIAO1	Cluster_17
peak_84834	ENSG00000135956	TMEM127	Cluster_17
peak_85139	ENSG00000144218	AFF3	Cluster_17
peak_85158	ENSG00000115526	CHST10	Cluster_17
peak_89810	ENSG00000204262	COL5A2	Cluster_17
peak_92049	ENSG00000163082	SGPP2	Cluster_17
peak_97170	ENSG00000101104	PABPC1L	Cluster_17
peak_97170	ENSG00000124134	KCNS1	Cluster_17
peak_99030	ENSG00000184402	SS18L1	Cluster_17
peak_99030	ENSG00000060491	OGFR	Cluster_17
peak_102257	ENSG00000100105	PATZ1	Cluster_17
peak_102257	ENSG00000241878	PISD	Cluster_17
peak_105203	ENSG00000114166	KAT2B	Cluster_17
peak_105481	ENSG00000163508	EOMES	Cluster_17
peak_109896	ENSG00000091972	CD200	Cluster_17
peak_110713	ENSG00000173706	HEG1	Cluster_17
peak_114855	ENSG00000073282	TP63	Cluster_17
peak_116378	ENSG00000109684	CLNK	Cluster_17
peak_124349	ENSG00000113361	CDH6	Cluster_17
peak_124507	ENSG00000113407	TARS1	Cluster_17
peak_124507	ENSG00000242110	AMACR	Cluster_17
peak_126934	ENSG00000049860	HEXB	Cluster_17
peak_126934	ENSG00000171617	ENC1	Cluster_17
peak_129069	ENSG00000092421	SEMA6A	Cluster_17
peak_130627	ENSG00000253846	PCDHGA10	Cluster_17
peak_130627	ENSG00000254122	PCDHGB7	Cluster_17
peak_130627	ENSG00000253873	PCDHGA11	Cluster_17
peak_130631	ENSG00000254122	PCDHGB7	Cluster_17
peak_130631	ENSG00000253873	PCDHGA11	Cluster_17
peak_130631	ENSG00000131504	DIAPH1	Cluster_17
peak_130633	ENSG00000253159	PCDHGA12	Cluster_17
peak_130633	ENSG00000131504	DIAPH1	Cluster_17
peak_131770	ENSG00000113263	ITK	Cluster_17
peak_131770	ENSG00000155868	MED7	Cluster_17
peak_135952	ENSG00000277224	H2BC7	Cluster_17
peak_135952	ENSG00000282988	NA	Cluster_17
peak_135952	ENSG00000197409	H3C4	Cluster_17
peak_135952	ENSG00000196866	H2AC7	Cluster_17
peak_135952	ENSG00000276180	H4C9	Cluster_17
peak_135952	ENSG00000196787	H2AC11	Cluster_17
peak_135952	ENSG00000124635	H2BC11	Cluster_17
peak_138369	ENSG00000164430	CGAS	Cluster_17
peak_138369	ENSG00000156508	EEF1A1	Cluster_17
peak_139915	ENSG00000173214	MFSD4B	Cluster_17
peak_144910	ENSG00000106415	GLCCI1	Cluster_17
peak_145447	ENSG00000105855	ITGB8	Cluster_17
peak_145711	ENSG00000164548	TRA2A	Cluster_17
peak_146081	ENSG00000106031	HOXA13	Cluster_17
peak_147840	ENSG00000146676	PURB	Cluster_17
peak_147840	ENSG00000136286	MYO1G	Cluster_17
peak_149463	ENSG00000019991	HGF	Cluster_17
peak_156534	ENSG00000221869	CEBPD	Cluster_17
peak_162982	ENSG00000107020	PLGRKT	Cluster_17
peak_164801	ENSG00000135045	C9orf40	Cluster_17
peak_166629	ENSG00000136938	ANP32B	Cluster_17
peak_168650	ENSG00000136935	GOLGA1	Cluster_17
peak_168650	ENSG00000173611	SCAI	Cluster_17
peak_871	ENSG00000173614	NMNAT1	Cluster_18
peak_3258	ENSG00000121753	ADGRB2	Cluster_18
peak_6607	ENSG00000050628	PTGER3	Cluster_18
peak_14796	ENSG00000154380	ENAH	Cluster_18
peak_15441	ENSG00000135766	EGLN1	Cluster_18
peak_17216	ENSG00000107485	GATA3	Cluster_18
peak_17224	ENSG00000107485	GATA3	Cluster_18
peak_19304	ENSG00000099250	NRP1	Cluster_18
peak_21428	ENSG00000156650	KAT6B	Cluster_18
peak_25488	ENSG00000150760	DOCK1	Cluster_18
peak_29463	ENSG00000168065	SLC22A11	Cluster_18
peak_32688	ENSG00000149294	NCAM1	Cluster_18
peak_34691	ENSG00000011105	TSPAN9	Cluster_18
peak_37515	ENSG00000110881	ASIC1	Cluster_18
peak_38143	ENSG00000139531	SUOX	Cluster_18
peak_38143	ENSG00000197728	RPS26	Cluster_18
peak_38889	ENSG00000127334	DYRK2	Cluster_18
peak_44379	ENSG00000189403	HMGB1	Cluster_18
peak_45834	ENSG00000136099	PCDH8	Cluster_18
peak_46447	ENSG00000125285	SOX21	Cluster_18
peak_47847	ENSG00000100968	NFATC4	Cluster_18
peak_47847	ENSG00000100441	KHNYN	Cluster_18
peak_47847	ENSG00000139899	CBLN3	Cluster_18
peak_47848	ENSG00000100968	NFATC4	Cluster_18
peak_47848	ENSG00000100441	KHNYN	Cluster_18
peak_47848	ENSG00000139899	CBLN3	Cluster_18
peak_48855	ENSG00000100505	TRIM9	Cluster_18
peak_51480	ENSG00000100591	AHSA1	Cluster_18
peak_51480	ENSG00000151445	VIPAS39	Cluster_18
peak_53711	ENSG00000092445	TYRO3	Cluster_18
peak_56094	ENSG00000140332	TLE3	Cluster_18
peak_57267	ENSG00000103942	HOMER2	Cluster_18
peak_61311	ENSG00000177508	IRX3	Cluster_18
peak_61354	ENSG00000177508	IRX3	Cluster_18
peak_61354	ENSG00000176842	IRX5	Cluster_18
peak_63957	ENSG00000205899	BHLHA9	Cluster_18
peak_63957	ENSG00000132376	INPP5K	Cluster_18
peak_66166	ENSG00000185158	LRRC37B	Cluster_18
peak_66166	ENSG00000126858	RHOT1	Cluster_18
peak_75475	ENSG00000187266	EPOR	Cluster_18
peak_75475	ENSG00000130175	PRKCSH	Cluster_18
peak_75475	ENSG00000198003	ODAD3	Cluster_18
peak_80694	ENSG00000084734	GCKR	Cluster_18
peak_80694	ENSG00000115226	FNDC4	Cluster_18
peak_80694	ENSG00000243943	ZNF512	Cluster_18
peak_83834	ENSG00000169604	ANTXR1	Cluster_18
peak_84358	ENSG00000115282	TTC31	Cluster_18
peak_84358	ENSG00000135637	CCDC142	Cluster_18
peak_84358	ENSG00000144045	DQX1	Cluster_18
peak_84358	ENSG00000115317	HTRA2	Cluster_18
peak_84358	ENSG00000115307	AUP1	Cluster_18
peak_84464	ENSG00000115363	EVA1A	Cluster_18
peak_87374	ENSG00000187123	LYPD6	Cluster_18
peak_88732	ENSG00000091409	ITGA6	Cluster_18
peak_88982	ENSG00000138430	OLA1	Cluster_18
peak_88982	ENSG00000217236	SP9	Cluster_18
peak_91547	ENSG00000115457	IGFBP2	Cluster_18
peak_92850	ENSG00000115468	EFHD1	Cluster_18
peak_96305	ENSG00000125965	GDF5	Cluster_18
peak_101365	ENSG00000100228	RAB36	Cluster_18
peak_103376	ENSG00000159307	SCUBE1	Cluster_18
peak_107652	ENSG00000144730	IL17RD	Cluster_18
peak_112777	ENSG00000174928	C3orf33	Cluster_18
peak_112777	ENSG00000169359	SLC33A1	Cluster_18
peak_112777	ENSG00000284952	NA	Cluster_18
peak_117433	ENSG00000109132	PHOX2B	Cluster_18
peak_118568	ENSG00000138759	FRAS1	Cluster_18
peak_118832	ENSG00000168152	THAP9	Cluster_18
peak_119418	ENSG00000138696	BMPR1B	Cluster_18
peak_121811	ENSG00000109654	TRIM2	Cluster_18
peak_121811	ENSG00000288637	NA	Cluster_18
peak_121812	ENSG00000109654	TRIM2	Cluster_18
peak_121812	ENSG00000288637	NA	Cluster_18
peak_121828	ENSG00000109654	TRIM2	Cluster_18
peak_121828	ENSG00000288637	NA	Cluster_18
peak_125554	ENSG00000185305	ARL15	Cluster_18
peak_127640	ENSG00000152348	ATG10	Cluster_18
peak_128834	ENSG00000129625	REEP5	Cluster_18
peak_128834	ENSG00000172795	DCP2	Cluster_18
peak_129882	ENSG00000053108	FSTL4	Cluster_18
peak_129916	ENSG00000053108	FSTL4	Cluster_18
peak_130399	ENSG00000146006	LRRTM2	Cluster_18
peak_130589	ENSG00000120322	PCDHB8	Cluster_18
peak_130589	ENSG00000177839	PCDHB9	Cluster_18
peak_130589	ENSG00000272674	PCDHB16	Cluster_18
peak_130693	ENSG00000113552	GNPDA1	Cluster_18
peak_130693	ENSG00000131507	NDFIP1	Cluster_18
peak_133197	ENSG00000170085	SIMC1	Cluster_18
peak_133197	ENSG00000122203	KIAA1191	Cluster_18
peak_133198	ENSG00000170085	SIMC1	Cluster_18
peak_133198	ENSG00000175414	ARL10	Cluster_18
peak_133198	ENSG00000122203	KIAA1191	Cluster_18
peak_135565	ENSG00000137393	RNF144B	Cluster_18
peak_140589	ENSG00000188580	NKAIN2	Cluster_18
peak_141714	ENSG00000112378	PERP	Cluster_18
peak_144470	ENSG00000157927	RADIL	Cluster_18
peak_145114	ENSG00000136267	DGKB	Cluster_18
peak_149235	ENSG00000187391	MAGI2	Cluster_18
peak_152953	ENSG00000122778	KIAA1549	Cluster_18
peak_155552	ENSG00000104290	FZD3	Cluster_18
peak_155552	ENSG00000214050	FBXO16	Cluster_18
